,molecule_chembl_id,units,IC50,smiles,pIC50
836,CHEMBL2338553,nM,121.0,C/C=C1\NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](COS(=O)(=O)[O-])OC)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N2C(=O)[C@H](CC[C@H]2O)NC1=O.[Na+],6.91721462968355
837,CHEMBL3965478,nM,123.7,CN(C)C(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,6.907630300370879
838,CHEMBL9865,nM,130.0,CCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,6.886056647693163
839,CHEMBL3398164,nM,130.0,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCCO)cc1,6.886056647693163
840,CHEMBL268957,nM,130.0,CC(C)(C)C(=O)Oc1ccc(/N=N/c2ccc(OC(=O)C(C)(C)C)cc2)cc1,6.886056647693163
841,CHEMBL85418,nM,130.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(=O)N[C@@H](Cc3ccccc3)C(=O)O)CS(=O)(=O)C12,6.886056647693163
842,CHEMBL152211,nM,130.0,CC(C)[C@H](NC(=O)COc1ccc(OCC(=O)O)cc1)C(=O)c1nc2c(OC(=O)C(C)(C)C)cccc2o1,6.886056647693163
843,CHEMBL9978,nM,130.0,CCCCCCCCCCCCCCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,6.886056647693163
844,CHEMBL3697034,nM,130.0,CCC/C(=N\O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.886056647693163
845,CHEMBL1808514,nM,130.0,COC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccccc12,6.886056647693163
846,CHEMBL422356,nM,138.0,CC(C)C(NC(=O)CN(Cc1ccco1)C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C(=O)C(F)(F)F,6.860120913598763
847,CHEMBL2409440,nM,140.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(OC)cc12,6.853871964321762
848,CHEMBL563530,nM,140.0,COc1cc(C2CC2)c2c(=O)oc(-c3cccnc3N3CCC(C(=O)O)CC3)nc2c1,6.853871964321762
849,CHEMBL556912,nM,140.0,COc1cc(C(C)C)c2c(=O)oc(-c3cccnc3N3CCN(C4CCN(C)CC4)CC3)nc2c1,6.853871964321762
850,CHEMBL10034,nM,140.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,6.853871964321762
851,CHEMBL2409569,nM,140.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(N(C)C)cc12,6.853871964321762
852,CHEMBL160256,nM,149.0,CC(C)C(NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1)C(C)C)C1Cc2ccccc2C1)C(=O)C(F)(F)F,6.826813731587726
853,CHEMBL564058,nM,150.0,COc1cc(C2CCC2)c2c(=O)oc(-c3cccnc3N3CCN(C)CC3)nc2c1,6.823908740944319
854,CHEMBL2409437,nM,150.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(Cl)cc12,6.823908740944319
855,CHEMBL269669,nM,150.0,CC(C)C(=O)Oc1ccc(C(=O)c2ccc(OC(=O)C(C)C)cc2)cc1,6.823908740944319
856,CHEMBL73033,nM,150.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](NC(=O)C(F)(F)F)[C@H]2S1(=O)=O,6.823908740944319
857,CHEMBL347652,nM,153.0,CC(C)C(NC(=O)CNC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)C(F)(F)F,6.815308569182401
858,CHEMBL160660,nM,153.0,CC(C)C(NC(=O)CN(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)C(F)(F)F,6.815308569182401
859,CHEMBL160737,nM,156.0,CC(C)C(NC(=O)CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C1CCCC1)C(=O)C(F)(F)F,6.806875401645538
860,CHEMBL551605,nM,160.0,O=c1oc(-c2cccnc2Oc2ccccc2)nc2cccc(Cl)c12,6.795880017344075
861,CHEMBL2409431,nM,160.0,COC(=O)c1nn(C(=O)c2ccsc2)c2ccc(Br)cc12,6.795880017344075
862,CHEMBL9644,nM,160.0,CCCCCCCC/C=C/CCCCCCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,6.795880017344075
863,CHEMBL9991,nM,170.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1CCC(=O)O,6.769551078621726
864,CHEMBL515494,nM,170.0,N#C[C@@]1(NC(=O)C(N)Cc2sccc2F)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F,6.769551078621726
865,CHEMBL551405,nM,170.0,Cc1cccc2nc(-c3ccccc3Oc3ccccc3)oc(=O)c12,6.769551078621726
866,CHEMBL606670,nM,172.0,CC(C)C(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)C(F)(F)F,6.764471553092451
867,CHEMBL3911647,nM,173.3,CNC(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1F,6.761201437286083
868,CHEMBL158470,nM,175.0,CC(C)C(NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1CCCCCC1)C(=O)C(F)(F)F,6.756961951313706
869,CHEMBL437538,nM,180.0,C/C=C1\NC(=O)[C@H]2NC(=O)[C@@H](NC(=O)C(C)C)CCCNC(=O)Nc3cc(O)c(O)cc3C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O[C@H]2C)N(C)C(=O)[C@H](Cc2ccccc2)N2C(=O)[C@H](CC[C@H]2O)NC1=O,6.7447274948966935
870,CHEMBL3093814,nM,180.0,CC(C)(C)C(=O)Oc1coc(CSc2nc3cc(C(=O)O)ccc3o2)cc1=O,6.7447274948966935
871,CHEMBL1808535,nM,180.0,CCCC(=O)n1nc(C(=O)OCC)c2ccccc21,6.7447274948966935
872,CHEMBL562750,nM,180.0,CCCc1cc(OC)cc2nc(-c3cccnc3N3CCC(C(=O)O)CC3)oc(=O)c12,6.7447274948966935
873,CHEMBL3938445,nM,181.0,CN1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)N1CCCCC1,6.7423214251308154
874,CHEMBL3398144,nM,190.0,CCC(=O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.721246399047171
875,CHEMBL2338552,nM,195.0,C/C=C1\NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](COS(=O)(=O)[O-])OC)[C@@H](C)CC)[C@@H](C)OC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N2C(=O)[C@H](CC[C@H]2O)NC1=O.[Na+],6.709965388637482
876,CHEMBL432765,nM,200.0,CO[C@H]1C(=O)N2C(C(=O)N(C)CC(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.698970004336019
877,CHEMBL10089,nM,200.0,CC(C)(C)C(=O)Oc1ccc(C(=O)OCc2cc(=O)c(OC(=O)C(C)(C)C)co2)cc1,6.698970004336019
878,CHEMBL75615,nM,200.0,CN(C(=O)C(F)(F)F)[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,6.698970004336019
879,CHEMBL315829,nM,200.0,COC(=O)C1=C(COC(C)=O)CS(=O)(=O)[C@@H]2[C@@H](OC)C(=O)N12,6.698970004336019
880,CHEMBL314845,nM,200.0,CO[C@H]1C(=O)N2C(C(=O)NCCCC(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.698970004336019
881,CHEMBL85215,nM,200.0,CO[C@H]1C(=O)N2C(C(=O)OCc3ccc(C(C)(C)C)cc3)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.698970004336019
882,CHEMBL86173,nM,200.0,CCOC(=O)C1=C(COC(C)=O)CS(=O)(=O)[C@@H]2[C@@H](OC)C(=O)N12,6.698970004336019
883,CHEMBL307200,nM,200.0,CC(=O)O[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,6.698970004336019
884,CHEMBL3960408,nM,201.0,N#Cc1ccc(C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)cn1,6.6968039425795105
885,CHEMBL2373011,nM,210.0,CC(C)[C@H](N)C(=O)N1C2CCC(CC2)[C@@H]1C(=O)N[C@H](C(=O)C(F)(F)F)C(C)C,6.6777807052660805
886,CHEMBL2409430,nM,210.0,COC(=O)c1nn(C(=O)c2cccc(OC)c2)c2ccc(Br)cc12,6.6777807052660805
887,CHEMBL2409573,nM,210.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(=O)c3ccccc3)cc12,6.6777807052660805
888,CHEMBL9792,nM,210.0,CCCCCCCC/C=C/CCCCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,6.6777807052660805
889,CHEMBL561591,nM,210.0,COc1cc(C(C)C)c2c(=O)oc(-c3cccnc3N3CCN(C)CC3)nc2c1,6.6777807052660805
890,CHEMBL159116,nM,217.0,CC(C)C(NC(=O)CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C(=O)C(F)(F)F,6.66354026615147
891,CHEMBL2409436,nM,220.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(C)cc12,6.657577319177793
892,CHEMBL516292,nM,220.0,N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F,6.657577319177793
893,CHEMBL413150,nM,220.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(Oc2ccccc2)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,6.657577319177793
894,CHEMBL4113572,nM,224.0,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@H]1c1ccc(C#N)cc1S(=O)(=O)CCO,6.649751981665837
895,CHEMBL346381,nM,230.0,CC(C)[C@H](NC(=O)[C@H]1CCCN1C(=O)COc1ccc(OCC(=O)O)cc1)C(=O)c1nc2c(OC(=O)C(C)(C)C)cccc2o1,6.638272163982407
896,CHEMBL296771,nM,230.0,Cc1ccc(N2C(=O)N(c3ccc(C)cc3)C2=O)cc1,6.638272163982407
897,CHEMBL1808523,nM,240.0,CC(C)OC(=O)c1nn(C(=O)c2ccccc2)c2ccccc12,6.619788758288394
898,CHEMBL557364,nM,242.0,CC(C)[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CN(C(=O)CCN3CCCCC3)C[C@H]12.Cl,6.616184634019569
899,CHEMBL562975,nM,250.0,CCCc1cc(OC)cc2nc(-c3cccnc3N3CCN(C)CC3)oc(=O)c12,6.6020599913279625
900,CHEMBL10348,nM,250.0,CC(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,6.6020599913279625
901,CHEMBL1808528,nM,260.0,O=C(OCC(F)(F)F)c1nn(C(=O)c2ccccc2)c2ccccc12,6.585026652029182
902,CHEMBL2409435,nM,260.0,CCOC(=O)c1nn(C(=O)c2ccsc2)c2ccc(Br)cc12,6.585026652029182
903,CHEMBL2409423,nM,260.0,NC(=O)c1nn(C(=O)c2ccccc2)c2ccccc12,6.585026652029182
904,CHEMBL2409434,nM,270.0,CCOC(=O)c1nn(C(=O)c2cccc(OC)c2)c2ccc(Br)cc12,6.568636235841012
905,CHEMBL556197,nM,274.0,CC(C)[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CN(C(=O)/C=C/CN3CCCCC3)C[C@H]12.Cl,6.562249437179612
906,CHEMBL345764,nM,280.0,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)N[C@H](C)C(=O)O)C(C)C)C(=O)c1nc2ccccc2o1,6.552841968657781
907,CHEMBL3093808,nM,280.0,O=C(Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3s2)cc1=O)c1ccccc1,6.552841968657781
908,CHEMBL152728,nM,290.0,CC(C)CCOc1cccc2oc(C(=O)[C@@H](NC(=O)[C@H]3CCCN3C(=O)COc3ccc(OCC(=O)O)cc3)C(C)C)nc12,6.537602002101044
909,CHEMBL3398165,nM,290.0,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)OCCO)cc1,6.537602002101044
910,CHEMBL305625,nM,300.0,CCC1C(=O)N2C(C(=O)OCc3ccccc3)=C(c3ccccc3)S[C@H]12,6.522878745280337
911,CHEMBL2115563,nM,300.0,C[C@H](OC(=O)NCc1ccccc1)[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,6.522878745280337
912,CHEMBL2182012,nM,300.0,CCCCNC(=O)CC[Si](O)(O)[C@@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,6.522878745280337
913,CHEMBL2182011,nM,300.0,CCCCNC(=O)CC[Si](O)(O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,6.522878745280337
914,CHEMBL3093809,nM,300.0,CCC(CC)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3s2)cc1=O,6.522878745280337
915,CHEMBL313754,nM,300.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC=O)[C@H]2S(=O)(=O)C1,6.522878745280337
916,CHEMBL95813,nM,300.0,C=CC[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,6.522878745280337
917,CHEMBL9802,nM,300.0,CCCCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,6.522878745280337
918,CHEMBL2409460,nM,310.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC)cc12,6.508638306165727
919,CHEMBL1808516,nM,310.0,COC(=O)c1nn(C(=O)c2ccsc2)c2ccccc12,6.508638306165727
920,CHEMBL3398151,nM,320.0,CO/N=C(\C)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.494850021680094
921,CHEMBL9773,nM,320.0,C=CC(C)c1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,6.494850021680094
922,CHEMBL168607,nM,320.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(C)C(=C3SCC(OC(C)=O)CS3)S(=O)(=O)C12,6.494850021680094
923,CHEMBL562573,nM,330.0,COc1cc(C(C)C)c2c(=O)oc(-c3cccnc3N3CCC(C(=O)O)CC3)nc2c1,6.481486060122112
924,CHEMBL354420,nM,330.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(C)C(=C3SCC(O)CS3)S(=O)(=O)C12,6.481486060122112
925,CHEMBL2409459,nM,330.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(N)cc12,6.481486060122112
926,CHEMBL2409576,nM,330.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(Nc3ccccc3)cc12,6.481486060122112
927,CHEMBL435213,nM,336.0,C=CC[C@H]1C(=O)O[C@H]2CCN(C(=O)OCc3ccccc3)C21,6.4736607226101555
928,CHEMBL3928481,nM,338.0,CCNC(=O)N1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1S(=O)(=O)CC,6.471083299722345
929,CHEMBL1808532,nM,340.0,Nc1cccc(C(=O)n2nc(C(=O)OCC(F)(F)F)c3ccccc32)c1,6.468521082957745
930,CHEMBL324207,nM,340.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(C(C)(C)C)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,6.468521082957745
931,CHEMBL10305,nM,350.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1CCCO,6.455931955649724
932,CHEMBL275765,nM,360.0,CC(C)(C)C(=O)Oc1cc(C(=O)c2ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c2OC(=O)C(C)(C)C)cc(OC(=O)C(C)(C)C)c1OC(=O)C(C)(C)C,6.443697499232712
933,CHEMBL3398150,nM,360.0,CCC/C(=N/O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.443697499232712
934,CHEMBL264180,nM,365.0,CC(C)C(NC(=O)CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C1Cc2ccccc2C1)C(=O)C(F)(F)F,6.437707135543525
935,CHEMBL2367632,nM,370.0,C=CC[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CCN(C(=O)OCc3ccccc3)[C@@H]21,6.431798275933005
936,CHEMBL3398152,nM,370.0,CO/N=C(/C)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.431798275933005
937,CHEMBL3398145,nM,370.0,CCCC(=O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.431798275933005
938,CHEMBL354199,nM,380.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(C)C(=C3SCCS3)S(=O)(=O)C12,6.42021640338319
939,CHEMBL572333,nM,390.0,COc1cccc2nc(-c3cccnc3Oc3ccccc3)oc(=O)c12,6.4089353929735005
940,CHEMBL3398153,nM,390.0,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2/C=N\O)cc1,6.4089353929735005
941,CHEMBL4294900,nM,390.0,Cc1cccc(C(=O)n2cc(C(=O)Nc3ccccc3)c3cccnc32)c1,6.4089353929735005
942,CHEMBL1808494,nM,400.0,CCOC(=O)c1nn(C(=O)c2ccccc2)c2ccccc12,6.3979400086720375
943,CHEMBL108657,nM,400.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(C2CCCCC2)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,6.3979400086720375
944,CHEMBL440309,nM,400.0,CO[C@H]1C(=O)N2C(C(=O)OCc3ccc(C(=O)O)cc3)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.3979400086720375
945,CHEMBL1808534,nM,400.0,CCOC(=O)c1nn(C(=O)CC)c2ccccc12,6.3979400086720375
946,CHEMBL1808518,nM,400.0,CCCOC(=O)c1nn(C(=O)c2ccccc2)c2ccccc12,6.3979400086720375
947,CHEMBL73255,nM,400.0,CO[C@H]1C(=O)N2C(C(=O)N(C)Cc3ccc(C(=O)O)cc3)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.3979400086720375
948,CHEMBL419567,nM,400.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCc1ccccc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,6.3979400086720375
949,CHEMBL85563,nM,400.0,CO[C@H]1C(=O)N2C(C(=O)OCc3cccc(C(=O)O)c3)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.3979400086720375
950,CHEMBL314821,nM,400.0,CO[C@H]1C(=O)N2C(C(=O)OCc3ccc(C(=O)OC(C)(C)C)cc3)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.3979400086720375
951,CHEMBL263927,nM,404.0,CCOC(=O)C(F)(F)C(=O)[C@@H](NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1)C(C)C,6.393618634889394
952,CHEMBL1808496,nM,410.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccccc12,6.3872161432802645
953,CHEMBL1808476,nM,420.0,O=C(Nc1ccccc1)c1nn(C(=O)c2ccccc2)c2ccccc12,6.376750709602099
954,CHEMBL85935,nM,430.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CCl)CS(=O)(=O)C12,6.366531544420413
955,CHEMBL313480,nM,440.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CS(=O)(=O)c3ccccc3)CS(=O)(=O)C12,6.356547323513812
956,CHEMBL262398,nM,450.0,CC(C)c1ccc(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)cc1,6.346787486224656
957,CHEMBL10157,nM,450.0,CC(C)(C)C(=O)Oc1ccc(Oc2ccc(OC(=O)C(C)(C)C)cc2)cc1,6.346787486224656
958,CHEMBL3093821,nM,450.0,CC(C)(C)C(=O)Oc1coc(CSc2nnc(NC(=O)c3ccccc3)s2)cc1=O,6.346787486224656
959,CHEMBL357512,nM,450.0,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)c1nc2c(OC(=O)C(C)(C)C)cccc2o1,6.346787486224656
960,CHEMBL158647,nM,452.0,CCOC(=O)CCC(=O)Nc1nc(/C(=N\OC)C(=O)N[C@H](C(=O)N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C2Cc3ccccc3C2)C(C)C)cs1,6.3448615651886175
961,CHEMBL1808529,nM,460.0,Cc1cccc(C(=O)n2nc(C(=O)OCC(F)(F)F)c3ccccc32)c1,6.337242168318426
962,CHEMBL10342,nM,460.0,CC(C)(C)C(=O)Oc1ccc(Cc2ccc(OC(=O)C(C)(C)C)cc2)cc1,6.337242168318426
963,CHEMBL3398155,nM,480.0,CCOC(=O)c1ccccc1NC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.318758762624412
964,CHEMBL1808536,nM,480.0,CCOC(=O)c1nn(C(=O)C2CCCC2)c2ccccc12,6.318758762624412
965,CHEMBL4282537,nM,490.0,CCCCC(=O)n1cc(C#N)c2cccnc21,6.309803919971486
966,CHEMBL313667,nM,500.0,COC(=O)CCOC(=O)C1=C(COC(C)=O)CS(=O)(=O)[C@@H]2[C@@H](OC)C(=O)N12,6.301029995663981
967,CHEMBL3262105,nM,500.0,O=C1/C(=C/c2cccc(-c3ccc(Cl)cc3)c2)Oc2ccccc21,6.301029995663981
968,CHEMBL1631754,nM,500.0,CCOC(=O)/C=C1\[C@@H](C(C)O[Si](C)(C)C(C)(C)C)C(=O)N1C(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1,6.301029995663981
969,CHEMBL3262102,nM,500.0,O=C1/C(=C/c2ccc(Oc3ccc(Cl)cc3)cc2)Oc2ccccc21,6.301029995663981
970,CHEMBL351784,nM,507.0,CCOC(=O)N1CCC(N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)CC1,6.2949920406666635
971,CHEMBL1808527,nM,510.0,CC(C)OC(=O)c1nn(C(=O)c2cccc(N)c2)c2ccccc12,6.292429823902063
972,CHEMBL1808531,nM,510.0,O=C(OCC(F)(F)F)c1nn(C(=O)c2ccsc2)c2ccccc12,6.292429823902063
973,CHEMBL408621,nM,540.0,CC1(C)C2CC[C@]1(C)C(OC(=O)/C=C/c1cc(O)c(O)c(O)c1)C2,6.267606240177031
974,CHEMBL3944738,nM,550.0,N#Cc1ccc([C@H]2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2C(=O)NCCO)cc1,6.259637310505756
975,CHEMBL1808515,nM,550.0,COC(=O)c1nn(C(=O)c2cccc(OC)c2)c2ccccc12,6.259637310505756
976,CHEMBL107287,nM,560.0,COc1ccc(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)cc1,6.251811972993799
977,CHEMBL10341,nM,600.0,CCCCCCCCCCCCC(C)(C)C(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,6.221848749616356
978,CHEMBL74147,nM,600.0,CC(C)C1C(=O)N2C(C(=O)OCc3ccccc3)=C(Cc3ccccc3)S[C@H]12,6.221848749616356
979,CHEMBL2115521,nM,600.0,CCSC1=C(C(=O)OCc2ccccc2)N2C(=O)[C@H](C(C)C)[C@@H]2S1,6.221848749616356
980,CHEMBL26233,nM,610.0,COc1ccc2c(c1)CCC=C2c1nc2ccccc2c(=O)o1,6.214670164989233
981,CHEMBL1172107,nM,612.4,COc1ccccc1-c1nc2cc(Cl)ccc2c(=O)o1,6.212964817973777
982,CHEMBL3899643,nM,618.6,N#Cc1ccc([C@H]2C3=C(CCC3=O)N(c3cccc(C(F)F)c3)C(=O)N2C(=O)NCCCO)cc1,6.20859008433284
983,CHEMBL10258,nM,620.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,6.207608310501746
984,CHEMBL4284688,nM,620.0,CCOC(=O)c1cn(C(=O)C2CC2)c2ncccc12,6.207608310501746
985,CHEMBL3981591,nM,621.5,CN(C)C(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1,6.206558867022336
986,CHEMBL82964,nM,630.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CSc3nc(=O)c(=O)[nH]n3C)CS(=O)(=O)C12,6.200659450546418
987,CHEMBL3125351,nM,630.0,O=[N+]([O-])c1ccc2nc(-c3c[nH]c4ccccc34)cc(-c3ccccc3)c2c1,6.200659450546418
988,CHEMBL344768,nM,635.0,CCOC(=O)C(F)(F)C(=O)[C@@H](NC(=O)CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C1Cc2ccccc2C1)C(C)C,6.197226274708024
989,CHEMBL4277443,nM,640.0,CCOC(=O)c1cn(C(=O)c2ccc(C)cc2)c2ncccc12,6.1938200260161125
990,CHEMBL1808524,nM,650.0,Cc1cccc(C(=O)n2nc(C(=O)OC(C)C)c3ccccc32)c1,6.187086643357144
991,CHEMBL3093816,nM,670.0,CC(C)(C)C(=O)Oc1coc(CSc2nc3ccccc3o2)cc1=O,6.173925197299173
